id;name;type;foundation_date;architect;status;address;short_description;dedications;lat;lon
24417;Церковь Воскресения Христова в Михалково;церковь;не позже XVI в.;нет данных;сохр.;Владимирская обл., Камешковский р-н, д. Нестерково;Кирпичная церковь с декором в формах классицизма, построенная в 1815-1826 помещиками Карякиными. Двусветный четверик, завершенный восьмериком, трапезной, расширенной в 1866, соединен с трехъярусной колокольней. Приделы Казанский и Никольский. Закрыта не позже 1930-х, позже сломаны трапезная и алтарь. Пустует.;"Воскресения Христова; Николая Чудотворца; Иконы Божией Матери Казанская";56.246534;40.695910
17072;Церковь Сретения Господня в Николе Новом;церковь;не позже нач. XVII в.;нет данных;действ.;Владимирская обл., Судогодский р-н, ур. Никола Новый (1 км Ю д. Степаново);Кирпичная церковь с декором в духе позднего барокко, выстроенная в 1781. Приземистый храм типа восьмерик на четверике с полукруглым алтарем, трапезной и трехъярусной колокольней. В трапезной Казанский и Никольский приделы. Закрыта в 1964, в 1988 возвращена верующим, отремонтирована. Поддерживается в порядке.;"Сретения Господня; Николая Чудотворца; Иконы Божией Матери Казанская";55.891070;40.881900
30686;Церковь Николая Чудотворца в Николополье;церковь;не позже нач. XVII  в.;нет данных;действ.;Владимирская обл., Гусь-Хрустальный р-н, с. Николополье;В селении ещё в нач. XVII в. существовало две деревянных церкви - холодная Никольская и тёплая Варваринская. В 1818-1822 вместо двух деревянных построена кирпичная пятиглавая двухэтажная церковь в стиле классицизма. Главный Никольский престол находился на верхнем этаже, внизу размещался Варваринский престол. Во 2-й пол. XIX в. усердием владельцев Иванищевского завода братьев Л. С. и В. С. Панфиловых храм был распространён двухэтажной южной пристройкой, на первом этаже которой был устроен Покровский придел, а на втором - Владимирский. В советское время не закрывалась.;"Николая Чудотворца; Варвары Великомученицы; Иконы Божией Матери Владимирская; Покрова Пресвятой Богородицы";55.860818;40.440395
1337;Церковь Николая Чудотворца в Никольском;церковь;не позже XVI в.;нет данных;сохр.;Владимирская обл., Александровский р-н, с. Никольское;Кирпичная церковь в псевдорусском стиле, близкая к типовым. В трапезной помещался тёплый придел Иоанна Богослова. В 1885-1918 своего причта не имела, была приписана к Соколову. Закрыта в 1930-х, колокольня сломана, ныне заброшена.;"Николая Чудотворца; Иоанна Богослова";56.413037;38.939962
3752;Церковь Спаса Нерукотворного Образа в Никулино;церковь;;нет данных;действ.;Владимирская обл., Селивановский р-н, с. Никулино;;"Спаса Нерукотворного Образа; Рождества Пресвятой Богородицы";55.630800;41.695700
30590;Церковь Покрова Пресвятой Богородицы в Никульском;церковь;не позже 1-я четв. XVII в.;нет данных;сохр.;Владимирская обл., Суздальский р-н, с. Никульское, ул. Никольская;Первое упоминание о деревянной Никольской церкви относится к 1625-1626, в 1702 названа шатровой, в 1729 построена заново. В 1828 вместо деревянной сооружена кирпичная Покровская церковь с тёплыми Никольским и Михаилоархангельским приделами. Четверик со скошенными углами, протяжённной трапезной и колокольней. Закрыта в 1935, сломана колокольня. Ныне стоит заброшенной, руинирована.;"Покрова Пресвятой Богородицы; Михаила Архангела; Николая Чудотворца";56.282981;40.114018
24359;Церковь Покрова Пресвятой Богородицы в Новой Быковке;церковь;2009;2009: Мищенко Д. Н. – интерьеры, внутренний/внешний декор (росписи);действ.;Владимирская обл., Камешковский р-н, д. Новая Быковка;Новая церковь устроена в 2006-2009 при помощи А. С. Паршина путем расширения кирпичной кладбищенской часовни кон. XIX в., в прошлом входившей в давыдовский приход. К часовне пристроили алтарь и притвор, а затем и звонницу, четверик завершили куполом. Приписана к церкви в Давыдово.;Покрова Пресвятой Богородицы;56.213455;40.670509
24530;Часовня Никиты Великомученика в Новой Быковке;часовня;2000-е;нет данных;действ.;Владимирская обл., Камешковский р-н, д. Новая Быковка;Кирпичный часовенный столб, завершенный луковичной главкой, сооруженный в 2000-х у деревенского военного мемориала.;Никиты Великомученика;56.209616;40.659282
15971;;;;;;;;;;
13236;Часовня в Новинках;часовня;1869;нет данных;действ.;Владимирская обл., Киржачский р-н, д. Новинки;Деревянная часовня, устроенная в 1869. Была приписана к церкви Архангельского погоста. Позже сломана, в наше время сооружён глухой часовенный столб.;;56.132942;39.124814
24360;Часовня Александра Невского в Новках;часовня;1866;нет данных;действ.;Владимирская обл., Камешковский р-н, пос. Новки, ул. Ильича;Кирпичная часовня в деревне, входившей в приход Дмитриевского погоста. Четверик, перекрытый четырёхскатной кровлей с главкой. Закрыта не позже 1930-х, использовалась как трансформаторная будка, затем заброшена. Отремонтирована ок. 2000 попечением учительницы З. Т. Футерман, приписана к церкви в Эдемском.;Александра Невского;56.363385;41.074232
1341;Церковь Вознесения Господня в Нововоскресенском;церковь;1770;нет данных;действ.;Владимирская обл., Александровский р-н, с. Ново-Воскресенское;Церковь выстроена в 1861-1865 взамен упразднённого храма в соседнем Тимофеевском. Каменное здание в псевдорусском стиле близко к типовым. Тёплые приделы в трапезной Михаила Архангела и вмц. Параскевы Пятницы. Закрыта в 1930-х, колокольня сломана, пришла в аварийное состояние. Ремонтируется с 1997.;"Вознесения Господня; Параскевы (Пятницы) Великомученицы; Михаила Архангела";56.287600;38.468000
